2021-09-29,50309000.0,51799000.0,49924000.0,50800000.0,5199.85,-0.9759685145798962,1,
2021-09-30,50800000.0,53673000.0,50731000.0,53523000.0,6716.78,-5.360236220472441,1,
2021-10-01,53523000.0,58582000.0,53070000.0,58348000.0,9344.91,-9.014816060385256,1,
2021-10-02,58348000.0,58999000.0,57660000.0,58228000.0,4852.97,0.2056625762665387,0,
2021-10-03,58238000.0,59390000.0,57250000.0,58567000.0,4489.4,-0.5649232459905903,1,
2021-10-04,58466000.0,60331000.0,57346000.0,60020000.0,6699.99,-2.657955050798755,1,
2021-10-05,60020000.0,62500000.0,59547000.0,61666000.0,9846.16,-2.7424191936021325,1,
2021-10-06,61666000.0,67636000.0,61113000.0,67000000.0,13462.74,-8.649823241332339,1,
2021-10-07,66998000.0,67290000.0,65265000.0,65500000.0,8828.33,2.235887638436968,0,
2021-10-08,65501000.0,68200000.0,65151000.0,65951000.0,8405.27,-0.6870124120242439,1,
2021-10-09,65951000.0,67731000.0,65659000.0,67057000.0,5042.25,-1.6770026231596185,1,
2021-10-10,67057000.0,69023000.0,66350000.0,67801000.0,5559.81,-1.1095038549293885,1,
2021-10-11,67801000.0,71600000.0,67547000.0,70921000.0,9404.75,-4.601702039792924,1,
2021-10-12,70954000.0,71135000.0,69562000.0,69961000.0,1656.67,1.3994982664825097,0,
